UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XWeg - 269,"Rinker, T. (2009). Language Development, Language Development Disorders and the Brain. Laryngo-Rhino-Otologie, 88(7), 482–487. http://doi.org/10.1055/s-0029-1225361",database_search,no,x,,,,,,,"Language Development, Language Development Disorders and the Brain",,"Rinker, T.",Laryngo-Rhino-Otologie,,,,10.1055/s-0029-1225361,,,,2009,
XWeg - 270,"Roberts, J. A., Pollock, K. E., Krakow, R., Price, J., Fulmer, K. C., & Wang, P. P. (2005). Language development in preschool-age children adopted from China. Journal of Speech Language and Hearing Research, 48(1), 93–107. http://doi.org/10.1044/1092-4388(2005/008)",database_search,no,x,,,,,,,Language development in preschool-age children adopted from China,,"Roberts, J. A.; Pollock, K. E.; Krakow, R.; Price, J.; Fulmer, K. C.; Wang, P. P.",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2005/008),,,,2005,
XWeg - 271,"Rost, G. C., & McMurray, B. (2009). Speaker variability augments phonological processing in early word learning. Developmental Science, 12(2), 339–349. http://doi.org/10.1111/j.1467-7687.2008.00786.x",database_search,no,x,,,,,,,Speaker variability augments phonological processing in early word learning,,"Rost, Gwyneth C.; McMurray, Bob",Developmental Science,,,,10.1111/j.1467-7687.2008.00786.x,,,,2009,
XWeg - 272,"Saffran, J. R., & Estes, K. G. (2006). Mapping sound to meaning: Connections between learning about sounds and learning about words. In R. V. Kail (Ed.), Advances in Child Development and Behavior, Vol 34 (Vol. 34, pp. 1–38).",database_search,no,x,,,,,,,Mapping sound to meaning: Connections between learning about sounds and learning about words,,"Saffran, Jenny R.; Estes, Katharine Graf","Advances in Child Development and Behavior, Vol 34",,,,,,,,2006,
XWeg - 273,"Saffran, J. R., Pollak, S. D., Seibel, R. L., & Shkolnik, A. (2007). Dog is a dog is a dog: Infant rule learning is not specific to language. Cognition, 105(3), 669–680. http://doi.org/10.1016/j.cognition.2006.11.004 ",database_search,no,x,,,,,,,Dog is a dog is a dog: Infant rule learning is not specific to language,,"Saffran, Jenny R.; Pollak, Seth D.; Seibel, Rebecca L.; Shkolnik, Anna",Cognition,,,,10.1016/j.cognition.2006.11.004,,,,2007,
XWeg - 274,"Saffran, J. R., Aslin, R. N., & Newport, E. L. (1996). Statistical learning by 8-month-old infants. Science, 274(5294), 1926–1928. http://doi.org/10.1126/science.274.5294.1926",database_search,no,x,,,,,,,Statistical learning by 8-month-old infants,,"Saffran, J. R.; Aslin, R. N.; Newport, E. L.",Science,,,,10.1126/science.274.5294.1926,,,,1996,
XWeg - 275,"Saffran, J. R., Johnson, E. K., Aslin, R. N., & Newport, E. L. (1999). Statistical learning of tone sequences by human infants and adults. Cognition, 70(1), 27–52. http://doi.org/10.1016/S0010-0277(98)00075-4 ",database_search,no,x,,,,,,,Statistical learning of tone sequences by human infants and adults,,"Saffran, J. R.; Johnson, E. K.; Aslin, R. N.; Newport, E. L.",Cognition,,,,10.1016/S0010-0277(98)00075-4,,,,1999,
XWeg - 276,"Saffran, J. R., Loman, M. M., & Robertson, R. R. W. (2000). Infant memory for musical experiences. Cognition, 77(1), B15–B23. http://doi.org/ ",database_search,no,x,,,,,,,Infant memory for musical experiences,,"Saffran, J. R.; Loman, M. M.; Robertson, R. R. W.",Cognition,,,,10.1016/S0010-0277(00)00095-0,,,,2000,
XWeg - 277,"Saffran, J. R., Newport, E. L., Aslin, R. N., Tunick, R. A., & Barrueco, S. (1997). Incidental language learning: Listening (and learning) out of the corner of your ear. Psychological Science, 8(2), 101–105. http://doi.org/10.1111/j.1467-9280.1997.tb00690.x 10.1016/S0010-0277(00)00095-0",database_search,no,x,,,,,,,Incidental language learning: Listening (and learning) out of the corner of your ear,,"Saffran, J. R.; Newport, E. L.; Aslin, R. N.; Tunick, R. A.; Barrueco, S.",Psychological Science,,,,10.1111/j.1467-9280.1997.tb00690.x,,,,1997,
XWeg - 278,"Saffran, J. R., Reeck, K., Niebuhr, A., & Wilson, D. (2005). Changing the tune: the structure of the input affects infants’ use of absolute and relative pitch. Developmental Science, 8(1), 1–7. http://doi.org/10.1111/j.1467-7687.2005.00387.x ",database_search,no,x,,,,,,,Changing the tune: the structure of the input affects infants' use of absolute and relative pitch,,"Saffran, J. R.; Reeck, K.; Niebuhr, A.; Wilson, D.",Developmental Science,,,,10.1111/j.1467-7687.2005.00387.x,,,,2005,
XWeg - 279,"Saffran, J. R. (2001). Words in a sea of sounds: the output of infant statistical learning. Cognition, 81(2), 149–169. http://doi.org/10.1016/S0010-0277(01)00132-9 ",database_search,yes,x,,,,,,,Words in a sea of sounds: the output of infant statistical learning,,"Saffran, J. R.",Cognition,,,,10.1016/S0010-0277(01)00132-9,,,,2001,
XWeg - 280,"Saffran, J. R. (2003). Musical learning and language development. In G. Avanzini, C. Faienza, D. Minciacchi, L. Lopez, & M. Majno (Eds.), Neurosciences and Music (Vol. 999, pp. 397–401). ",database_search,no,x,,,,,,,Musical learning and language development,,"Saffran, J. R.",Neurosciences and Music,,,,,,,,2003,
XWeg - 281,"Sanders, L. D., Newport, E. L., & Neville, H. J. (2002). Segmenting nonsense: an event-related potential index of perceived onsets in continuous speech. Nature Neuroscience, 5(7), 700–703. http://doi.org/10.1038/nn873",database_search,no,x,,,,,,,Segmenting nonsense: an event-related potential index of perceived onsets in continuous speech,,"Sanders, L. D.; Newport, E. L.; Neville, H. J.",Nature Neuroscience,,,,10.1038/nn873,,,,2002,
XWeg - 282,"Sansavini, A. (1997). Neonatal perception of the rhythmical structure of speech: The role of stress patterns. Early Development & Parenting, 6(1), 3–13. http://doi.org/10.1002/(SICI)1099-0917(199703)6:1<3::AID-EDP140>3.0.CO;2-7",database_search,yes,include,,,exclude,review of other experiments,,,Neonatal perception of the rhythmical structure of speech: The role of stress patterns,http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1099-0917(199703)6:1%3C3::AID-EDP140%3E3.0.CO;2-7/epdf,"Sansavini, A.",Early Development & Parenting,,,,10.1002/(SICI)1099-0917(199703)6:1<3::AID-EDP140>3.0.CO;2-7,,,,1997,
XWeg - 283,"Schmale, R., Cristia, A., Seidl, A., & Johnson, E. K. (2010). Developmental Changes in Infants’ Ability to Cope with Dialect Variation in Word Recognition. Infancy, 15(6), 650–662. http://doi.org/10.1111/j.1532-7078.2010.00032.x",database_search,no,x,,,,,,,Developmental Changes in Infants' Ability to Cope with Dialect Variation in Word Recognition,,"Schmale, Rachel; Cristia, Alejandrina; Seidl, Amanda; Johnson, Elizabeth K.",Infancy,,,,10.1111/j.1532-7078.2010.00032.x,,,,2010,
XWeg - 284,"Schmale, R., & Seidl, A. (2009). Accommodating variability in voice and foreign accent: flexibility of early word representations. Developmental Science, 12(4), 583–601. http://doi.org/10.1111/j.1467-7687.2009.00809.x",database_search,no,x,,,,,,,Accommodating variability in voice and foreign accent: flexibility of early word representations,,"Schmale, Rachel; Seidl, Amanda",Developmental Science,,,,10.1111/j.1467-7687.2009.00809.x,,,,2009,
XWeg - 285,"Schon, D., Boyer, M., Sylvain, M., Besson, M., Peretz, I., & Kolinsky, R. (2008). Songs as an aid for language acquisition. Cognition, 106(2), 975–983. http://doi.org/10.1016/j.cognition.2007.03.005",database_search,no,x,,,,,,,Songs as an aid for language acquisition,,"Schon, Daniele; Boyer, Maud; Sylvain, Moreno; Besson, Mireille; Peretz, Isabelle; Kolinsky, Regine",Cognition,,,,10.1016/j.cognition.2007.03.005,,,,2008,
XWeg - 286,"Sebastian-Galles, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental Science, 12(6), 874–887. http://doi.org/10.1111/j.1467-7687.2009.00829.x",database_search,no,x,,,,,,,Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it?,,"Sebastian-Galles, Nuria; Bosch, Laura",Developmental Science,,,,10.1111/j.1467-7687.2009.00829.x,,,,2009,
XWeg - 287,"Segal, O., & Kishon-Rabin, L. (2012). Evidence for Language-Specific Influence on the Preference of Stress Patterns in Infants Learning an Iambic Language (Hebrew). Journal of Speech Language and Hearing Research, 55(5), 1329–1341. http://doi.org/10.1044/1092-4388(2012/11-0087)",database_search,yes,include,,,exclude,no fluent speech (only lists of words),,,Evidence for Language-Specific Influence on the Preference of Stress Patterns in Infants Learning an Iambic Language (Hebrew),http://web.b.ebscohost.com.gate3.inist.fr/ehost/pdfviewer/pdfviewer?sid=ccf7e0f3-c75e-495d-aa2e-2972e985a089%40sessionmgr115&vid=1&hid=118,"Segal, Osnat; Kishon-Rabin, Liat",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2012/11-0087),,,,2012,
XWeg - 288,"Seidl, A., & Cristia, A. (2008). Developmental changes in the weighting of prosodic cues. Developmental Science, 11(4), 596–606. http://doi.org/10.1111/j.1467-7687.2008.00704.x",database_search,yes,include,,,exclude,unit of testing is clauses (several words) and not words,,,Developmental changes in the weighting of prosodic cues,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-7687.2008.00704.x/epdf,"Seidl, Amanda; Cristia, Alejandrina",Developmental Science,,,,10.1111/j.1467-7687.2008.00704.x,,,,2008,
XWeg - 289,"Seidl, A., French, B., Wang, Y., & Cristia, A. (2014). Toward Establishing Continuity in Linguistic Skills Within Early Infancy. Language Learning, 64, 165–183. http://doi.org/10.1111/lang.12059 ",database_search,no,x,,,,,,,Toward Establishing Continuity in Linguistic Skills Within Early Infancy,,"Seidl, Amanda; French, Brian; Wang, Yuanyuan; Cristia, Alejandrina",Language Learning,,,,10.1111/lang.12059,,,,2014,
16 - WSeg,"Seidl, A., & Johnson, E. K. (2006). Infant word segmentation revisited: edge alignment facilitates target extraction. Developmental Science, 9(6), 565–573. http://doi.org/10.1111/j.1467-7687.2006.00534.x ",database_search,yes,include,,,include,"English, monosyl ; speech > word ; 2 conditions (edge initial location in sentences vs median location ; and edge final vs median)",include,means and statistics,Infant word segmentation revisited: edge alignment facilitates target extraction,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-7687.2006.00534.x/epdf,"Seidl, Amanda; Johnson, Elizabeth K.",Developmental Science,,,,10.1111/j.1467-7687.2006.00534.x,,,,2006,
17 - WSeg,"Seidl, A., & Johnson, E. K. (2008). Boundary alignment enables 11-month-olds to segment vowel initial words from speech. Journal of Child Language, 35(1), 1–24. http://doi.org/10.1017/S0305000907008215 ",database_search,yes,include,,,include,"English, monosyl vowel initial ; speech >  word ; xp 1 (2 conditions : initial location or median location in sentences) ; xp 2 (but with only one long sentence : so no cues that initial location is initial) ; xp 3 (final location in sentences)",include,means and statistics,Boundary alignment enables 11-month-olds to segment vowel initial words from speech,https://www.utm.utoronto.ca/infant-child-centre/sites/files/infant-child-centre/public/shared/elizabeth-johnson/c-seg-corr.pdf,"Seidl, Amanda; Johnson, Elizabeth K.",Journal of Child Language,,,,10.1017/S0305000907008215,,,,2008,
XWeg - 290,"Seidl, A., Tincoff, R., Baker, C., & Cristia, A. (2015). Why the body comes first: effects of experimenter touch on infants’ word finding. Developmental Science, 18(1), 155–164. http://doi.org/10.1111/desc.12182 ",database_search,no,x,,,,,,,Why the body comes first: effects of experimenter touch on infants' word finding,,"Seidl, Amanda; Tincoff, Ruth; Baker, Christopher; Cristia, Alejandrina",Developmental Science,,,,10.1111/desc.12182,,,,2015,
XWeg - 291,"Seidl, A. (2007). Infants’ use and weighting of prosodic cues in clause segmentation. Journal of Memory and Language, 57(1), 24–48. http://doi.org/10.1016/j.jml.2006.10.004 ",database_search,yes,include,,,include,clause segmentation,,,Infants' use and weighting of prosodic cues in clause segmentation,http://ac.els-cdn.com.gate3.inist.fr/S0749596X06001483/1-s2.0-S0749596X06001483-main.pdf?_tid=f9bf7dea-01d1-11e6-9b55-00000aab0f27&acdnat=1460591383_5b83390813a7738f160193475038281b,"Seidl, Amanda",Journal of Memory and Language,,,,10.1016/j.jml.2006.10.004,,,,2007,
XWeg - 292,"Shi, R. S., Werker, J. F., & Morgan, J. L. (1999). Newborn infants’ sensitivity to perceptual cues to lexical and grammatical words. Cognition, 72(2), B11–B21. http://doi.org/10.1016/S0010-0277(99)00047-5",database_search,yes,x,,,,,,,Newborn infants' sensitivity to perceptual cues to lexical and grammatical words,,"Shi, R. S.; Werker, J. F.; Morgan, J. L.",Cognition,,,,10.1016/S0010-0277(99)00047-5,,,,1999,
XWeg - 293,"Shi, R. S., & Werker, J. F. (2001). Six-month-old infants’ preference for lexical words. Psychological Science, 12(1), 70–75. http://doi.org/10.1111/1467-9280.00312",database_search,yes,x,,,,,,,Six-month-old infants' preference for lexical words,,"Shi, R. S.; Werker, J. F.",Psychological Science,,,,10.1111/1467-9280.00312,,,,2001,
XWeg - 294,"Shi, R., & Cyr, M. (2010). Processing of Morphological Variations in Toddlers. In K. Franich, K. M. Iserman, & L. L. Keil (Eds.), Proceedings of the 34th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 363–374). ",database_search,no,x,,,,,,,Processing of Morphological Variations in Toddlers,,"Shi, Rushen; Cyr, Marilyn","Proceedings of the 34th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2010,
XWeg - 295,"Shi, R., & Lepage, M. (2008). The effect of functional morphemes on word segmentation in preverbal infants. Developmental Science, 11(3), 407–413. http://doi.org/10.1111/j.1467-7687.2008.00685.x ",database_search,yes,include,,,exclude,tests for influence of adjacent sounds,,,The effect of functional morphemes on word segmentation in preverbal infants,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-7687.2008.00685.x/epdf,"Shi, Rushen; Lepage, Melanie",Developmental Science,,,,10.1111/j.1467-7687.2008.00685.x,,,,2008,
XWeg - 296,"Shi, R., & Melancon, A. (2010). Syntactic Categorization in French-Learning Infants. Infancy, 15(5), 517–533. http://doi.org/10.1111/j.1532-7078.2009.00022.x ",database_search,no,x,,,,,,,Syntactic Categorization in French-Learning Infants,,"Shi, Rushen; Melancon, Andreane",Infancy,,,,10.1111/j.1532-7078.2009.00022.x,,,,2010,
XWeg - 297,"Silven, M. (2002). Origins of knowledge: learning and communication in infancy. Learning and Instruction, 12(3), 345–374. http://doi.org/10.1016/S0959-4752(01)00026-3",database_search,no,x,,,,,,,Origins of knowledge: learning and communication in infancy,,"Silven, M.",Learning and Instruction,,,,10.1016/S0959-4752(01)00026-3,,,,2002,
XWeg - 298,"Singh, L., Bortfeld, H., & Morgan, J. L. (2002). Effects of variability on infant word recognition. In B. Skarabela, S. Fish, & A. H. J. Do (Eds.), Proceedings of the 26th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 608–619).",database_search,no,x,,,,,,,Effects of variability on infant word recognition,,"Singh, L.; Bortfeld, H.; Morgan, J. L.","Proceedings of the 26th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2002,
XWeg - 299,"Singh, L., & Foong, J. (2012). Influences of lexical tone and pitch on word recognition in bilingual infants. Cognition, 124(2), 128–142. http://doi.org/10.1016/j.cognition.2012.05.008",database_search,no,x,,,,,,,Preference and processing: The role of speech affect in early spoken word recognition,,"Singh, L.; Morgan, J. L.; White, K. S.",Journal of Memory and Language,,,,10.1016/j.jml.2004.04.004,,,,2004,
XWeg - 300,"Singh, L., Morgan, J. L., & White, K. S. (2004). Preference and processing: The role of speech affect in early spoken word recognition. Journal of Memory and Language, 51(2), 173–189. http://doi.org/10.1016/j.jml.2004.04.004",database_search,yes,include,,,exclude,variations in tone and pitch (voices modifications) between familirization and testing,,,Influences of lexical tone and pitch on word recognition in bilingual infants,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S001002771200100X,"Singh, Leher; Foong, Joanne",Cognition,,,,10.1016/j.cognition.2012.05.008,,,,2012,
XWeg - 301,"Singh, L., Nestor, S. S., & Bortfeld, H. (2006). Effects of word familiarity on word recognition in infancy. In D. Bamman, T. Magnitskaia, & C. Zaller (Eds.), Proceedings of the 30th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 561–571).",database_search,no,x,,,,,,,Effects of word familiarity on word recognition in infancy,,"Singh, Leher; Nestor, Sarah S.; Bortfeld, Heather","Proceedings of the 30th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2006,
XWeg - 302,"Singh, L., Nestor, S. S., & Bortfeld, H. (2008). Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity. Infancy, 13(1), 57–74. http://doi.org/10.1080/15250000701779386",database_search,no,x,,,,,,,Overcoming the effects of variation in infant speech segmentation: Influences of word familiarity,,"Singh, Leher; Nestor, Sarah S.; Bortfeld, Heather",Infancy,,,,10.1080/15250000701779386,,,,2008,
XWeg - 303,"Skoruppa, K., Cristia, A., Peperkamp, S., & Seidl, A. (2011). English-learning infants’ perception of word stress patterns. Journal of the Acoustical Society of America, 130(1), EL50–EL55. http://doi.org/10.1121/1.3590169",database_search,yes,include,,,exclude,no fluent speech,,,English-learning infants' perception of word stress patterns,http://scitation.aip.org/content/asa/journal/jasa/130/1/10.1121/1.3590169,"Skoruppa, Katrin; Cristia, Alejandrina; Peperkamp, Sharon; Seidl, Amanda",Journal of the Acoustical Society of America,,,,10.1121/1.3590169,,,,2011,
XWeg - 304,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early Word Recognition in Sentence Context: French and English 24-Month-Olds’ Sensitivity to Sentence-Medial Mispronunciations and Assimilations. Infancy, 18(6), 1007–1029. http://doi.org/10.1111/infa.12020",database_search,no,x,,,,,,,Early Word Recognition in Sentence Context: French and English 24-Month-Olds' Sensitivity to Sentence-Medial Mispronunciations and Assimilations,,"Skoruppa, Katrin; Mani, Nivedita; Plunkett, Kim; Cabrol, Dominique; Peperkamp, Sharon",Infancy,,,,10.1111/infa.12020,,,,2013,
XWeg - 305,"Skoruppa, K., Pons, F., Christophe, A., Bosch, L., Dupoux, E., Sebastian-Galles, N., … Peperkamp, S. (2009). Language-specific stress perception by 9-month-old French and Spanish infants. Developmental Science, 12(6), 914–919. http://doi.org/10.1111/j.1467-7687.2009.00835.x",database_search,yes,include,,,exclude,no fluent speech,,,Language-specific stress perception by 9-month-old French and Spanish infants,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-7687.2009.00835.x/abstract?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,"Skoruppa, Katrin; Pons, Ferran; Christophe, Anne; Bosch, Laura; Dupoux, Emmanuel; Sebastian-Galles, Nuria; Limissuri, Rita Alves; Peperkamp, Sharon",Developmental Science,,,,10.1111/j.1467-7687.2009.00835.x,,,,2009,
XWeg - 306,"Smolik, F. (2006). Early knowledge of language: development of receptive knowledge of language in the first two years of life. Ceskoslovenska Psychologie, 50(3), 238–250.",database_search,no,x,,,,,,,Early knowledge of language: development of receptive knowledge of language in the first two years of life,,"Smolik, Filip",Ceskoslovenska Psychologie,,,,,,,,2006,
XWeg - 307,"Snijders, T. M., Kooijman, V., Cutler, A., & Hagoort, P. (2007). Neurophysiological evidence of delayed segmentation in a foreign language. Brain Research, 1178, 106–113. http://doi.org/10.1016/j.brainres.2007.07.080",database_search,no,x,,,,,,,Neurophysiological evidence of delayed segmentation in a foreign language,,"Snijders, Tineke M.; Kooijman, Valesca; Cutler, Anne; Hagoort, Peter",Brain Research,,,,10.1016/j.brainres.2007.07.080,,,,2007,
XWeg - 308,"Soderstrom, M., Seidl, A., Nelson, D. G. K., & Jusczyk, P. W. (2003). The prosodic bootstrapping of phrases: Evidence from prelinguistic infants. Journal of Memory and Language, 49(2), 249–267. http://doi.org/10.1016/S0749-596X(03)00024-X",database_search,yes,x,,,,,,,The prosodic bootstrapping of phrases: Evidence from prelinguistic infants,,"Soderstrom, M.; Seidl, A.; Nelson, D. G. K.; Jusczyk, P. W.",Journal of Memory and Language,,,,10.1016/S0749-596X(03)00024-X,,,,2003,
XWeg - 309,"Storkel, H. L., & Morrisette, M. L. (2002). The lexicon and phonology: Interactions in language acquisition. Language Speech and Hearing Services in Schools, 33(1), UNSP 0161–1461/02/3301–0024. http://doi.org/10.1044/0161-1461(2002/003)",database_search,no,x,,,,,,,The lexicon and phonology: Interactions in language acquisition,,"Storkel, H. L.; Morrisette, M. L.",Language Speech and Hearing Services in Schools,,,,10.1044/0161-1461(2002/003),,,,2002,
XWeg - 310,"Storkel, H. L., & Rogers, M. A. (2000). The effect of probabilistic phonotactics on lexical acquisition. Clinical Linguistics & Phonetics, 14(6), 407–425. ",database_search,no,x,,,,,,,The effect of probabilistic phonotactics on lexical acquisition,,"Storkel, H. L.; Rogers, M. A.",Clinical Linguistics & Phonetics,,,,,,,,2000,
XWeg - 311,"Storkel, H. L. (2008). First utterances. Handbook of Communication Competence, 1, 125–147. ",database_search,no,x,,,,,,,First utterances,,"Storkel, Holly L.",Handbook of Communication Competence,,,,,,,,2008,
XWeg - 312,"Swingley, D., & Aslin, R. N. (2000). Spoken word recognition and lexical representation in very young children. Cognition, 76(2), 147–166. http://doi.org/10.1016/S0010-0277(00)00081-0",database_search,no,x,,,,,,,Spoken word recognition and lexical representation in very young children,,"Swingley, D.; Aslin, R. N.",Cognition,,,,10.1016/S0010-0277(00)00081-0,,,,2000,
XWeg - 313,"Swingley, D., Pinto, J. P., & Fernald, A. (1999). Continuous processing in word recognition at 24 months. Cognition, 71(2), 73–108. http://doi.org/10.1016/S0010-0277(99)00021-9",database_search,no,x,,,,,,,Continuous processing in word recognition at 24 months,,"Swingley, D.; Pinto, J. P.; Fernald, A.",Cognition,,,,10.1016/S0010-0277(99)00021-9,,,,1999,
XWeg - 314,"Swingley, D. (2003). Phonetic detail in the developing lexicon. Language and Speech, 46, 265–294. ",database_search,no,x,,,,,,,Phonetic detail in the developing lexicon,,"Swingley, D.",Language and Speech,,,,,,,,2003,
XWeg - 315,"Swingley, D. (2005b). Statistical clustering and the contents of the infant vocabulary. Cognitive Psychology, 50(1), 86–132. http://doi.org/10.1016/j.cogpsych.2004.06.001 ",database_search,no,x,,,,,,,Statistical clustering and the contents of the infant vocabulary,,"Swingley, D.",Cognitive Psychology,,,,10.1016/j.cogpsych.2004.06.001,,,,2005,
XWeg - 316,"Swingley, D. (2005a). 11-month-olds’ knowledge of how familiar words sound. Developmental Science, 8(5), 432–443. http://doi.org/10.1111/j.1467-7687.2005.00432.x ",database_search,no,x,,,,,,,11-month-olds' knowledge of how familiar words sound,,"Swingley, D.",Developmental Science,,,,10.1111/j.1467-7687.2005.00432.x,,,,2005,
XWeg - 317,"Swingley, D., & Aslin, R. N. (2007). Lexical competition in young children’s word learning. Cognitive Psychology, 54(2), 99–132. http://doi.org/10.1016/j.cogpsych.2006.05.001 ",database_search,no,x,,,,,,,Lexical competition in young children's word learning,,"Swingley, Daniel; Aslin, Richard N.",Cognitive Psychology,,,,10.1016/j.cogpsych.2006.05.001,,,,2007,
XWeg - 318,"Swingley, D. (2007). Lexical exposure and word-form encoding in 1.5-year-olds. Developmental Psychology, 43(2), 454–464. http://doi.org/10.1037/0012-1649.43.2.454 ",database_search,no,x,,,,,,,Lexical exposure and word-form encoding in 1.5-year-olds,,"Swingley, Daniel",Developmental Psychology,,,,10.1037/0012-1649.43.2.454,,,,2007,
XWeg - 319,"Swingley, D. (2008). The Roots of the Early Vocabulary in Infants’ Learning From Speech. Current Directions in Psychological Science, 17(5), 308–312. http://doi.org/10.1111/j.1467-8721.2008.00596.x ",database_search,no,x,,,,,,,The Roots of the Early Vocabulary in Infants' Learning From Speech,,"Swingley, Daniel",Current Directions in Psychological Science,,,,10.1111/j.1467-8721.2008.00596.x,,,,2008,
XWeg - 320,"Swingley, D. (2009). Contributions of infant word learning to language development. Philosophical Transactions of the Royal Society B-Biological Sciences, 364(1536), 3617–3632. http://doi.org/10.1098/rstb.2009.0107 ",database_search,no,x,,,,,,,Contributions of infant word learning to language development,,"Swingley, Daniel",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2009.0107,,,,2009,
XWeg - 321,"Takahashi, E. (2009). Statistical Learning of Hierarchical Phrase Structure in 18-Month-Old Infants. In J. Chandlee, M. Franchini, S. Lord, & G. M. Rheiner (Eds.), Proceedings of the 33rd Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 516–527).",database_search,no,x,,,,,,,Statistical Learning of Hierarchical Phrase Structure in 18-Month-Old Infants,,"Takahashi, Eri","Proceedings of the 33rd Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2009,
XWeg - 322,"ten Bosch, L., Driesen, J., Van Hamme, H., & Boves, L. (2009). On a Computational Model for Language Acquisition: Modeling Cross-Speaker Generalisation. In V. Matousek & P. Mautner (Eds.), Text, Speech and Dialogue, Proceedings (Vol. 5729, pp. 315–322).",database_search,no,x,,,,,,,Do Multiple Caregivers Speed up Language Acquisition?,,"ten Bosch, L.; Rasanen, O.; Driesen, J.; Aimetti, G.; Altosaar, T.; Boves, L.; Corns, A.",,,,,,,,,2009,
XWeg - 323,"ten Bosch, L., Rasanen, O., Driesen, J., Aimetti, G., Altosaar, T., Boves, L., & Corns, A. (2009). Do Multiple Caregivers Speed up Language Acquisition?",database_search,no,x,,,,,,,On a Computational Model for Language Acquisition: Modeling Cross-Speaker Generalisation,,"ten Bosch, Louis; Driesen, Joris; Van Hamme, Hugo; Boves, Lou","Text, Speech and Dialogue, Proceedings",,,,,,,,2009,
XWeg - 324,"Tenenbaum, E., & Morgan, J. (2007). Racing to segment? Top-down vs. bottom up in infant segmentation. (H. CanutNulton, S. Kulatilake, & I. H. Woo, Eds.).",database_search,yes,include,,,exclude,tests for influence of adjacent words and of visual stimuli on segmentation,,,Racing to segment? Top-down vs. bottom up in infant segmentation,http://titan.cog.brown.edu/research/infant_lab/Tenenbaum%20racong%20to%20seg%20td%20vs%20bu%20in%20inf%20seg%20BU2007.pdf,"Tenenbaum, Elena; Morgan, James",,,,,,,,,2007,
XWeg - 325,"Thierry, G., & Vihman, M. M. (2008). The onset of word form recognition A behavioural and neurophysiological study. In A. D. Friederici & G. Thierry (Eds.), Early Language Development: Bridging Brain and Behaviour (Vol. 5, pp. 115–135).",database_search,no,x,,,,,,,The onset of word form recognition A behavioural and neurophysiological study,,"Thierry, Guillaume; Vihman, Marilyn May",Early Language Development: Bridging Brain and Behaviour,,,,,,,,2008,
XWeg - 326,"Thiessen, E. D., Hill, E. A., & Saffran, J. R. (2005). Infant-directed speech facilitates word segmentation. Infancy, 7(1), 53–71. http://doi.org/10.1207/s15327078in0701_5",database_search,yes,x,,,,,,,Infant-directed speech facilitates word segmentation,,"Thiessen, E. D.; Hill, E. A.; Saffran, J. R.",Infancy,,,,10.1207/s15327078in0701_5,,,,2005,
XWeg - 327,"Thiessen, E. D., & Saffran, J. R. (2003). When cues collide: Use of stress and statistical cues to word boundaries by 7-to 9-month-old infants. Developmental Psychology, 39(4), 706–716. http://doi.org/10.1037/0012-1649.39.4.706",database_search,yes,x,,,,,,,When cues collide: Use of stress and statistical cues to word boundaries by 7-to 9-month-old infants,,"Thiessen, E. D.; Saffran, J. R.",Developmental Psychology,,,,10.1037/0012-1649.39.4.706,,,,2003,
