UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XIntAct - 390,"Schult, C. A., & Wellman, H. M. (1997). Explaining human movements and actions: Children’s understanding of the limits of psychological explanation. Cognition, 62(3), 291–324. http://doi.org/10.1016/S0010-0277(96)00786-X",database_search,yes,x,,,,,,,Explaining human movements and actions: Children's understanding of the limits of psychological explanation,,"Schult, C. A.; Wellman, H. M.",Cognition,,,,10.1016/S0010-0277(96)00786-X,,,,1997,
XIntAct - 391,"Schulz, L. E., Hooppell, C., & Jenkins, A. C. (2008). Judicious imitation: Children differentially imitate deterministically and probabilistically effective actions. Child Development, 79(2), 395–410. http://doi.org/10.1111/j.1467-8624.2007.01132.x",database_search,yes,x,,,,,,,Judicious imitation: Children differentially imitate deterministically and probabilistically effective actions,,"Schulz, Laura E.; Hooppell, Catherine; Jenkins, Adrianna C.",Child Development,,,,10.1111/j.1467-8624.2007.01132.x,,,,2008,
XIntAct - 392,"Schuwerk, T., & Paulus, M. (2016). Preschoolers, adolescents, and adults visually anticipate an agent’s efficient action; but only after having observed it frequently. Quarterly Journal of Experimental Psychology, 69(4), 800–816. http://doi.org/10.1080/17470218.2015.1061028",database_search,no,x,,,,,,,"Preschoolers, adolescents, and adults visually anticipate an agent's efficient action; but only after having observed it frequently",,"Schuwerk, Tobias; Paulus, Markus",Quarterly Journal of Experimental Psychology,,,,10.1080/17470218.2015.1061028,,,,2016,
XIntAct - 393,"Schwier, C., van Maanen, C., Carpenter, M., & Tomasello, M. (2006). Rational imitation in 12-month-old infants. Infancy, 10(3), 303–311. http://doi.org/10.1207/s15327078in1003_6",database_search,yes,include,yes,,exclude,measured behavior is an action (and not looking time),,,Rational imitation in 12-month-old infants,http://onlinelibrary.wiley.com/doi/10.1207/s15327078in1003_6/abstract?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,"Schwier, Christiane; van Maanen, Catharine; Carpenter, Malinda; Tomasello, Michael",Infancy,,,,10.1207/s15327078in1003_6,,,,2006,
XIntAct - 394,"Scott, R. M., Baillargeon, R., Song, H., & Leslie, A. M. (2010). Attributing false beliefs about non-obvious properties at 18 months. Cognitive Psychology, 61(4), 366–395. http://doi.org/10.1016/j.cogpsych.2010.09.001",database_search,no,x,,,,,,,Attributing false beliefs about non-obvious properties at 18 months,,"Scott, Rose M.; Baillargeon, Renee; Song, Hyun-joo; Leslie, Alan M.",Cognitive Psychology,,,,10.1016/j.cogpsych.2010.09.001,,,,2010,
XIntAct - 395,"Scott, R. M., & Baillargeon, R. (2013). Do Infants Really Expect Agents to Act Efficiently? A Critical Test of the Rationality Principle. Psychological Science, 24(4), 466–474. http://doi.org/10.1177/0956797612457395",database_search,yes,include,yes,,exclude,"doesn't use the ""avoid obstacle"" paradigm",,,Do Infants Really Expect Agents to Act Efficiently? A Critical Test of the Rationality Principle,http://pss.sagepub.com/content/24/4/466,"Scott, Rose M.; Baillargeon, Renee",Psychological Science,,,,10.1177/0956797612457395,,,,2013,
XIntAct - 396,"Scott, R. M., Richman, J. C., & Baillargeon, R. (2015). Infants understand deceptive intentions to implant false beliefs about identity: New evidence for early mentalistic reasoning. Cognitive Psychology, 82, 32–56. http://doi.org/10.1016/j.cogpsych.2015.08.003 ",database_search,no,x,,,,,,,Infants understand deceptive intentions to implant false beliefs about identity: New evidence for early mentalistic reasoning,,"Scott, Rose M.; Richman, Joshua C.; Baillargeon, Renee",Cognitive Psychology,,,,10.1016/j.cogpsych.2015.08.003,,,,2015,
XIntAct - 397,"Scott, R. M. (2014). Post hoc versus predictive accounts of children’s theory of mind: A reply to Ruffman. Developmental Review, 34(3), 300–304. http://doi.org/10.1016/j.dr.2014.05.001 ",database_search,no,x,,,,,,,Post hoc versus predictive accounts of children's theory of mind: A reply to Ruffman,,"Scott, Rose M.",Developmental Review,,,,10.1016/j.dr.2014.05.001,,,,2014,
XIntAct - 398,"Seager, W. (2007). A Brief History of the Philosophical Problem of Consciousness. Cambridge Handbook of Consciousness, 9–33.",database_search,no,x,,,,,,,A Brief History of the Philosophical Problem of Consciousness,,"Seager, William",Cambridge Handbook of Consciousness,,,,,,,,2007,
XIntAct - 399,"Senju, A., Csibra, G., & Johnson, M. H. (2008). Understanding the referential nature of looking: Infants’ preference for object-directed gaze. Cognition, 108(2), 303–319. http://doi.org/10.1016/j.cognition.2008.02.009",database_search,no,x,,,,,,,Understanding the referential nature of looking: Infants' preference for object-directed gaze,,"Senju, Atsushi; Csibra, Gergely; Johnson, Mark H.",Cognition,,,,10.1016/j.cognition.2008.02.009,,,,2008,
XIntAct - 400,"Sharon, T. (2005). Made to Symbolize: Intentionality and Children’s Early Understanding of Symbols. Journal of Cognition and Development, 6(2), 163–178. http://doi.org/10.1207/s15327647jcd0602_1",database_search,no,x,,,,,,,Made to Symbolize: Intentionality and Children's Early Understanding of Symbols,,"Sharon, Tanya",Journal of Cognition and Development,,,,10.1207/s15327647jcd0602_1,,,,2005,
XIntAct - 401,"Sherman, L. J., Rice, K., & Cassidy, J. (2015). Infant capacities related to building internal working models of attachment figures: A theoretical and empirical review. Developmental Review, 37, 109–141. http://doi.org/10.1016/j.dr.2015.06.001",database_search,no,x,,,,,,,Infant capacities related to building internal working models of attachment figures: A theoretical and empirical review,,"Sherman, Laura J.; Rice, Katherine; Cassidy, Jude",Developmental Review,,,,10.1016/j.dr.2015.06.001,,,,2015,
XIntAct - 402,"Shimizu, Y. A., & Johnson, S. C. (2004). Infants’ attribution of a goal to a morphologically unfamiliar agent. Developmental Science, 7(4), 425–430. http://doi.org/10.1111/j.1467-7687.2004.00362.x",database_search,yes,x,,,,,,,Infants' attribution of a goal to a morphologically unfamiliar agent,,"Shimizu, Y. A.; Johnson, S. C.",Developmental Science,,,,10.1111/j.1467-7687.2004.00362.x,,,,2004,
XIntAct - 403,"Shipton, C., & Nielsen, M. (2015). Before Cumulative Culture The Evolutionary Origins of Overimitation and Shared Intentionality. Human Nature-an Interdisciplinary Biosocial Perspective, 26(3), 331–345. http://doi.org/10.1007/s12110-015-9233-8",database_search,no,x,,,,,,,Before Cumulative Culture The Evolutionary Origins of Overimitation and Shared Intentionality,,"Shipton, Ceri; Nielsen, Mark",Human Nature-an Interdisciplinary Biosocial Perspective,,,,10.1007/s12110-015-9233-8,,,,2015,
XIntAct - 404,"Shultz, S., Lee, S. M., Pelphrey, K., & McCarthy, G. (2011). The posterior superior temporal sulcus is sensitive to the outcome of human and non-human goal-directed actions. Social Cognitive and Affective Neuroscience, 6(5), 602–611. http://doi.org/10.1093/scan/nsq087",database_search,no,x,,,,,,,The posterior superior temporal sulcus is sensitive to the outcome of human and non-human goal-directed actions,,"Shultz, Sarah; Lee, Su Mei; Pelphrey, Kevin; McCarthy, Gregory",Social Cognitive and Affective Neuroscience,,,,10.1093/scan/nsq087,,,,2011,
XIntAct - 405,"Shultz, S., & McCarthy, G. (2012). Goal-Directed Actions Activate the Face-Sensitive Posterior Superior Temporal Sulcus and Fusiform Gyrus in the Absence of Human-Like Perceptual Cues. Cerebral Cortex, 22(5), 1098–1106. http://doi.org/10.1093/cercor/bhr180",database_search,no,x,,,,,,,Goal-Directed Actions Activate the Face-Sensitive Posterior Superior Temporal Sulcus and Fusiform Gyrus in the Absence of Human-Like Perceptual Cues,,"Shultz, Sarah; McCarthy, Gregory",Cerebral Cortex,,,,10.1093/cercor/bhr180,,,,2012,
XIntAct - 406,"Shutts, K., & Spelke, E. S. (2004). Straddling the perception-conception boundary. Developmental Science, 7(5), 507–511. http://doi.org/10.1111/j.1467-7687.2004.00371.x",database_search,yes,x,,,,,,,Straddling the perception-conception boundary,,"Shutts, K.; Spelke, E. S.",Developmental Science,,,,10.1111/j.1467-7687.2004.00371.x,,,,2004,
XIntAct - 407,"Sinigaglia, C. (2008). Enactive Understanding and Motor Intentionality. In F. Morganti, A. Carassa, & G. Riva (Eds.), Enacting Intersubjectivity: A Cognitive and Social Perspective on the Study of Interactions (Vol. 10, pp. 17–32).",database_search,yes,x,,,,,,,Enactive Understanding and Motor Intentionality,,"Sinigaglia, Corrado",Enacting Intersubjectivity: A Cognitive and Social Perspective on the Study of Interactions,,,,,,,,2008,
XIntAct - 408,"Sinigaglia, C. (2009). Mirror in Action. Journal of Consciousness Studies, 16(6-8), 309–334.",database_search,yes,x,,,,,,,Mirror in Action,,"Sinigaglia, Corrado",Journal of Consciousness Studies,,,,,,,,2009,
XIntAct - 409,"Sirois, S., & Jackson, I. (2007). Social cognition in infancy: A critical review of research on higher order abilities. European Journal of Developmental Psychology, 4(1), 46–64. http://doi.org/10.1080/17405620601047053",database_search,no,x,,,,,,,Social cognition in infancy: A critical review of research on higher order abilities,,"Sirois, Sylvain; Jackson, Iain",European Journal of Developmental Psychology,,,,10.1080/17405620601047053,,,,2007,
XIntAct - 410,"Skerry, A. E., Carey, S. E., & Spelke, E. S. (2013). First-person action experience reveals sensitivity to action efficiency in prereaching infants. Proceedings of the National Academy of Sciences of the United States of America, 110(46), 18728–18733. http://doi.org/10.1073/pnas.1312322110",database_search,yes,x,,,,,,,First-person action experience reveals sensitivity to action efficiency in prereaching infants,,"Skerry, Amy E.; Carey, Susan E.; Spelke, Elizabeth S.",Proceedings of the National Academy of Sciences of the United States of America,,,,10.1073/pnas.1312322110,,,,2013,
XIntAct - 411,"Skerry, A. E., & Spelke, E. S. (2014). Preverbal infants identify emotional reactions that are incongruent with goal outcomes. Cognition, 130(2), 204–216. http://doi.org/10.1016/j.cognition.2013.11.002",database_search,yes,x,,,,,,,Preverbal infants identify emotional reactions that are incongruent with goal outcomes,,"Skerry, Amy E.; Spelke, Elizabeth S.",Cognition,,,,10.1016/j.cognition.2013.11.002,,,,2014,
XIntAct - 412,"Slaughter, V., Peterson, C. C., & Carpenter, M. (2009). Maternal mental state talk and infants’ early gestural communication. Journal of Child Language, 36(5), 1053–1074. http://doi.org/10.1017/S0305000908009306",database_search,no,x,,,,,,,Maternal mental state talk and infants' early gestural communication,,"Slaughter, Virginia; Peterson, Candida C.; Carpenter, Malinda",Journal of Child Language,,,,10.1017/S0305000908009306,,,,2009,
XIntAct - 413,"Sobel, D. M., & Kirkham, N. Z. (2007). Bayes nets and babies: infants’ developing statistical reasoning abilities and their representation of causal knowledge. Developmental Science, 10(3), 298–306. http://doi.org/10.1111/j.1467-7687.2007.00589.x",database_search,no,x,,,,,,,Bayes nets and babies: infants' developing statistical reasoning abilities and their representation of causal knowledge,,"Sobel, David M.; Kirkham, Natasha Z.",Developmental Science,,,,10.1111/j.1467-7687.2007.00589.x,,,,2007,
XIntAct - 414,"Sobel, D. M., Li, J., & Corriveau, K. H. (2007). “They danced around in my head and I learned them”: Children’s developing conceptions of learning. Journal of Cognition and Development, 8(3), 345–369. http://doi.org/10.1080/15248370701446806",database_search,no,x,,,,,,,"""They danced around in my head and I learned them"": Children's developing conceptions of learning",,"Sobel, David M.; Li, Jin; Corriveau, Kathleen H.",Journal of Cognition and Development,,,,10.1080/15248370701446806,,,,2007,
XIntAct - 415,"Sobel, D. M., & Munro, S. E. (2009). Domain Generality and Specificity in Children’s Causal Inference About Ambiguous Data. Developmental Psychology, 45(2), 511–524. http://doi.org/10.1037/a0014944",database_search,yes,x,,,,,,,Domain Generality and Specificity in Children's Causal Inference About Ambiguous Data,,"Sobel, David M.; Munro, Sarah E.",Developmental Psychology,,,,10.1037/a0014944,,,,2009,
IntAct - 3,"Sodian, B., Schoeppner, B., & Metz, U. (2004). Do infants apply the principle of rational action to human agents? Infant Behavior & Development, 27(1), 31–41. http://doi.org/10.1016/j.infbeh.2003.05.006",database_search,yes,include,yes,,include,note : uses more complex stimuli on older infants ; xp 1 and xp 2,include,mean looking time for test phase and stats,Do infants apply the principle of rational action to human agents?,http://www.sciencedirect.com/science/article/pii/S0163638303000808,"Sodian, B.; Schoeppner, B.; Metz, U.",Infant Behavior & Development,,,,10.1016/j.infbeh.2003.05.006,,,,2004,
XIntAct - 416,"Sodian, B. (1999). Children talk about the mind. International Journal of Behavioral Development, 23(1), 272–281. ",database_search,no,x,,,,,,,Children talk about the mind.,,"Sodian, B.",International Journal of Behavioral Development,,,,,,,,1999,
XIntAct - 417,"Sodian, B. (2005). Theory of mind - The case for conceptual development. (W. Schneider, Ed.). ",database_search,no,x,,,,,,,Theory of mind - The case for conceptual development,,"Sodian, B.",,,,,,,,,2005,
XIntAct - 418,"Sodian, B., & Thoermer, C. (2004). Infants’ Understanding of Looking, Pointing, and Reaching as Cues to Goal-Directed Action. Journal of Cognition and Development, 5(3), 289–316. http://doi.org/10.1207/s15327647jcd0503_1",database_search,yes,x,,,,,,,"Infants' Understanding of Looking, Pointing, and Reaching as Cues to Goal-Directed Action",,"Sodian, Beate; Thoermer, Claudia",Journal of Cognition and Development,,,,10.1207/s15327647jcd0503_1,,,,2004,
XIntAct - 419,"Solomon, G. E. A., & Zaitchik, D. (2012). Folkbiology. Wiley Interdisciplinary Reviews-Cognitive Science, 3(1), 105–115. http://doi.org/10.1002/wcs.150",database_search,no,x,,,,,,,Folkbiology,,"Solomon, Gregg E. A.; Zaitchik, Deborah",Wiley Interdisciplinary Reviews-Cognitive Science,,,,10.1002/wcs.150,,,,2012,
XIntAct - 420,"Sommerville, J. A., Woodward, A. L., & Needham, A. (2005). Action experience alters 3-month-old infants’ perception of others’ actions. Cognition, 96(1), B1–B11. http://doi.org/10.1016/j.cognition.2004.07.004",database_search,no,x,,,,,,,Action experience alters 3-month-old infants' perception of others' actions,,"Sommerville, J. A.; Woodward, A. L.; Needham, A.",Cognition,,,,10.1016/j.cognition.2004.07.004,,,,2005,
XIntAct - 421,"Sommerville, J. A., & Woodward, A. L. (2005). Pulling out the intentional structure of action: the relation between action processing and action production in infancy. Cognition, 95(1), 1–30. http://doi.org/10.1016/j.cognition.2003.12.004 ",database_search,yes,x,,,,,,,Pulling out the intentional structure of action: the relation between action processing and action production in infancy,,"Sommerville, J. A.; Woodward, A. L.",Cognition,,,,10.1016/j.cognition.2003.12.004,,,,2005,
XIntAct - 422,"Sommerville, J. A., & Crane, C. C. (2009). Ten-month-old infants use prior information to identify an actor’s goal. Developmental Science, 12(2), 314–325. http://doi.org/10.1111/j.1467-7687.2008.00787.x ",database_search,no,x,,,,,,,Ten-month-old infants use prior information to identify an actor's goal,,"Sommerville, Jessica A.; Crane, Catharyn C.",Developmental Science,,,,10.1111/j.1467-7687.2008.00787.x,,,,2009,
XIntAct - 423,"Sommerville, J. A., Hildebrand, E. A., & Crane, C. C. (2008). Experience matters: The impact of doing versus watching on infants’ subsequent perception of tool-use events. Developmental Psychology, 44(5), 1249–1256. http://doi.org/10.1037/a0012296 ",database_search,no,x,,,,,,,Experience matters: The impact of doing versus watching on infants' subsequent perception of tool-use events,,"Sommerville, Jessica A.; Hildebrand, Elina A.; Crane, Catharyn C.",Developmental Psychology,,,,10.1037/a0012296,,,,2008,
XIntAct - 424,"Song, H. J., Baillargeon, R., & Fisher, C. (2005). Can infants attribute to an agent a disposition to perform a particular action? Cognition, 98(2), B45–B55. http://doi.org/10.1016/j.cognition.2005.04.004",database_search,yes,x,,,,,,,Can infants attribute to an agent a disposition to perform a particular action?,,"Song, H. J.; Baillargeon, R.; Fisher, C.",Cognition,,,,10.1016/j.cognition.2005.04.004,,,,2005,
XIntAct - 425,"Song, H., & Baillargeon, R. (2007). Can 9.5-month-old infants attribute to an agent a disposition to perform a particular action on objects? Acta Psychologica, 124(1), 79–105. http://doi.org/10.1016/j.actpsy.2006.09.008 ",database_search,yes,x,,,,,,,Can 9.5-month-old infants attribute to an agent a disposition to perform a particular action on objects?,,"Song, Hyun-joo; Baillargeon, Renee",Acta Psychologica,,,,10.1016/j.actpsy.2006.09.008,,,,2007,
XIntAct - 426,"Song, H., & Baillargeon, R. (2008). Infants’ Reasoning About Others’ False Perceptions. Developmental Psychology, 44(6), 1789–1795. http://doi.org/10.1037/a0013774 ",database_search,no,x,,,,,,,Infants' Reasoning About Others' False Perceptions,,"Song, Hyun-joo; Baillargeon, Renee",Developmental Psychology,,,,10.1037/a0013774,,,,2008,
XIntAct - 427,"Song, H., Onishi, K. H., Baillargeon, R., & Fisher, C. (2008). Can an agent’s false belief be corrected by an appropriate communication? Psychological reasoning in 18-month-old infants. Cognition, 109(3), 295–315. http://doi.org/10.1016/j.cognition.2008.08.008",database_search,no,x,,,,,,,Can an agent's false belief be corrected by an appropriate communication? Psychological reasoning in 18-month-old infants,,"Song, Hyun-joo; Onishi, Kristine H.; Baillargeon, Renee; Fisher, Cynthia",Cognition,,,,10.1016/j.cognition.2008.08.008,,,,2008,
XIntAct - 428,"Song, R., Over, H., & Carpenter, M. (2015). Children Draw More Affiliative Pictures Following Priming With Third-Party Ostracism. Developmental Psychology, 51(6), 831–840. http://doi.org/10.1037/a0039176",database_search,no,x,,,,,,,Children Draw More Affiliative Pictures Following Priming With Third-Party Ostracism,,"Song, Ruiting; Over, Harriet; Carpenter, Malinda",Developmental Psychology,,,,10.1037/a0039176,,,,2015,
XIntAct - 429,"Southgate, V., Begus, K., Lloyd-Fox, S., di Gangi, V., & Hamilton, A. (2014). Goal representation in the infant brain. Neuroimage, 85, 294–301. http://doi.org/10.1016/j.neuroimage.2013.08.043",database_search,no,x,,,,,,,Goal representation in the infant brain,,"Southgate, Victoria; Begus, Katarina; Lloyd-Fox, Sarah; di Gangi, Valentina; Hamilton, Antonia",Neuroimage,,,,10.1016/j.neuroimage.2013.08.043,,,,2014,
XIntAct - 430,"Southgate, V., & Csibra, G. (2009). Inferring the Outcome of an Ongoing Novel Action at 13 Months. Developmental Psychology, 45(6), 1794–1798. http://doi.org/10.1037/a0017197",database_search,yes,x,,,,,,,Inferring the Outcome of an Ongoing Novel Action at 13 Months,,"Southgate, Victoria; Csibra, Gergely",Developmental Psychology,,,,10.1037/a0017197,,,,2009,
XIntAct - 431,"Southgate, V., Johnson, M. H., & Csibra, G. (2008). Infants attribute goals even to biomechanically impossible actions. Cognition, 107(3), 1059–1069. http://doi.org/10.1016/j.cognition.2007.10.002",database_search,yes,x,,,,,,,Infants attribute goals even to biomechanically impossible actions,,"Southgate, Victoria; Johnson, Mark H.; Csibra, Gergely",Cognition,,,,10.1016/j.cognition.2007.10.002,,,,2008,
XIntAct - 432,"Southgate, V., & Vernetti, A. (2014). Belief-based action prediction in preverbal infants. Cognition, 130(1), 1–10. http://doi.org/10.1016/j.cognition.2013.08.008",database_search,yes,x,,,,,,,Belief-based action prediction in preverbal infants,,"Southgate, Victoria; Vernetti, Angelina",Cognition,,,,10.1016/j.cognition.2013.08.008,,,,2014,
XIntAct - 433,"Spelke, E. S., & Lee, S. A. (2012). Core systems of geometry in animal minds. Philosophical Transactions of the Royal Society B-Biological Sciences, 367(1603), 2784–2793. http://doi.org/10.1098/rstb.2012.0210",database_search,no,x,,,,,,,Core systems of geometry in animal minds,,"Spelke, Elizabeth S.; Lee, Sang Ah",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2012.0210,,,,2012,
XIntAct - 434,"Spelke, E. S. (1998). Nativism, empiricism, and the origins of knowledge. Infant Behavior & Development, 21(2), 181–200. http://doi.org/10.1016/S0163-6383(98)90002-9 ",database_search,no,x,,,,,,,"Nativism, empiricism, and the origins of knowledge",,"Spelke, E. S.",Infant Behavior & Development,,,,10.1016/S0163-6383(98)90002-9,,,,1998,
XIntAct - 435,"Spelke, E. S. (2002). Developing knowledge of space: Core systems and new combinations. (A. M. Galaburda, S. M. Kosslyn, & Y. Christen, Eds.). ",database_search,no,x,,,,,,,Developing knowledge of space: Core systems and new combinations,,"Spelke, E. S.",,,,,,,,,2002,
XIntAct - 436,"Spencer, J. M. Y., Sekuler, A. B., Bennett, P. J., Giese, M. A., & Pilz, K. S. (2016). Effects of Aging on Identifying Emotions Conveyed by Point-Light Walkers. Psychology and Aging, 31(1), 126–138. http://doi.org/10.1037/a0040009",database_search,no,x,,,,,,,Effects of Aging on Identifying Emotions Conveyed by Point-Light Walkers,,"Spencer, Justine M. Y.; Sekuler, Allison B.; Bennett, Patrick J.; Giese, Martin A.; Pilz, Karin S.",Psychology and Aging,,,,10.1037/a0040009,,,,2016,
XIntAct - 437,"Stahl, A. E., & Feigenson, L. (2014). Social Knowledge Facilitates Chunking in Infancy. Child Development, 85(4), 1477–1490. http://doi.org/10.1111/cdev.12217",database_search,no,x,,,,,,,Social Knowledge Facilitates Chunking in Infancy,,"Stahl, Aimee E.; Feigenson, Lisa",Child Development,,,,10.1111/cdev.12217,,,,2014,
XIntAct - 438,"Stapel, J. C., Hunnius, S., & Bekkering, H. (2012). Online prediction of others’ actions: the contribution of the target object, action context and movement kinematics. Psychological Research-Psychologische Forschung, 76(4), 434–445. http://doi.org/10.1007/s00426-012-0423-2",database_search,no,x,,,,,,,"Online prediction of others' actions: the contribution of the target object, action context and movement kinematics",,"Stapel, Janny C.; Hunnius, Sabine; Bekkering, Harold",Psychological Research-Psychologische Forschung,,,,10.1007/s00426-012-0423-2,,,,2012,
XIntAct - 439,"Stern, D. N. (2007). Applying developmental and neuroscience findings on other-centred participation to the process of change in psychotherapy. In S. Braten (Ed.), On Being Moved: From Mirror Neurons to Empathy (Vol. 68, pp. 35–47).",database_search,no,x,,,,,,,Applying developmental and neuroscience findings on other-centred participation to the process of change in psychotherapy,,"Stern, Daniel N.",On Being Moved: From Mirror Neurons to Empathy,,,,,,,,2007,
XIntAct - 440,"Steward, H. (2009). Animal Agency. Inquiry-an Interdisciplinary Journal of Philosophy, 52(3), 217–231. http://doi.org/10.1080/00201740902917119",database_search,no,x,,,,,,,Animal Agency,,"Steward, Helen",Inquiry-an Interdisciplinary Journal of Philosophy,,,,10.1080/00201740902917119,,,,2009,
XIntAct - 441,"Stivers, T., Enfield, N. J., Brown, P., Englert, C., Hayashi, M., Heinemann, T., … Levinson, S. C. (2009). Universals and cultural variation in turn-taking in conversation. Proceedings of the National Academy of Sciences of the United States of America, 106(26), 10587–10592. http://doi.org/10.1073/pnas.0903616106",database_search,no,x,,,,,,,Universals and cultural variation in turn-taking in conversation,,"Stivers, Tanya; Enfield, N. J.; Brown, Penelope; Englert, Christina; Hayashi, Makoto; Heinemann, Trine; Hoymann, Gertie; Rossano, Federico; de Ruiter, Jan Peter; Yoon, Kyung-Eun; Levinson, Stephen C.",Proceedings of the National Academy of Sciences of the United States of America,,,,10.1073/pnas.0903616106,,,,2009,
XIntAct - 442,"Stosic, M., Brass, M., Van Hoeck, N., Ma, N., & Van Overwalle, F. (2014). Brain activation related to the perception of minimal agency cues: The role of the mirror system. Neuroimage, 86, 364–369. http://doi.org/10.1016/ineuroimage2013.10.007",database_search,no,x,,,,,,,Brain activation related to the perception of minimal agency cues: The role of the mirror system,,"Stosic, Marina; Brass, Marcel; Van Hoeck, Nicole; Ma, Ning; Van Overwalle, Frank",Neuroimage,,,,10.1016/ineuroimage2013.10.007,,,,2014,
XIntAct - 443,"Subiaul, F., Vonk, J., & Rutherford, M. D. (2011). The Ghosts in the Computer: The Role of Agency and Animacy Attributions in “Ghost Controls.” Plos One, 6(11), e26429. http://doi.org/10.1371/journal.pone.0026429",database_search,no,x,,,,,,,"The Ghosts in the Computer: The Role of Agency and Animacy Attributions in ""Ghost Controls""",,"Subiaul, Francys; Vonk, Jennifer; Rutherford, M. D.",Plos One,,,,10.1371/journal.pone.0026429,,,,2011,
XIntAct - 444,"Sugiyama, M. S. (2011). The forager oral tradition and the evolution of prolonged juvenility. Frontiers in Psychology, 2, 133. http://doi.org/10.3389/fpsyg.2011.00133",database_search,no,x,,,,,,,The forager oral tradition and the evolution of prolonged juvenility,,"Sugiyama, Michelle Scalise",Frontiers in Psychology,,,,10.3389/fpsyg.2011.00133,,,,2011,
XIntAct - 445,"Surian, L., Caldi, S., & Sperber, D. (2007). Attribution of beliefs by 13-month-old infants. Psychological Science, 18(7), 580–586. http://doi.org/10.1111/j.1467-9280.2007.01943.x",database_search,yes,x,,,,,,,Attribution of beliefs by 13-month-old infants,,"Surian, Luca; Caldi, Stefania; Sperber, Dan",Psychological Science,,,,10.1111/j.1467-9280.2007.01943.x,,,,2007,
XIntAct - 446,"Surian, L., & Geraci, A. (2012). Where will the triangle look for it? Attributing false beliefs to a geometric shape at 17 months. British Journal of Developmental Psychology, 30(1), 30–44. http://doi.org/10.1111/j.2044-835X.2011.02046.x",database_search,no,x,,,,,,,Where will the triangle look for it? Attributing false beliefs to a geometric shape at 17 months,,"Surian, Luca; Geraci, Alessandra",British Journal of Developmental Psychology,,,,10.1111/j.2044-835X.2011.02046.x,,,,2012,
XIntAct - 447,"Szego, P. A., & Rutherford, M. D. (2007). Actual and illusory differences in constant speed influence the perception of animacy similarly. Journal of Vision, 7(12), 5. http://doi.org/10.1167/7.12.5",database_search,no,x,,,,,,,Actual and illusory differences in constant speed influence the perception of animacy similarly,,"Szego, Paul A.; Rutherford, M. D.",Journal of Vision,,,,10.1167/7.12.5,,,,2007,
XIntAct - 448,"Szego, P. A., & Rutherford, M. D. (2008). Dissociating the perception of speed and the perception of animacy: a functional approach. Evolution and Human Behavior, 29(5), 335–342. http://doi.org/10.1016/j.evolhuehave.2008.04.002",database_search,no,x,,,,,,,Dissociating the perception of speed and the perception of animacy: a functional approach,,"Szego, Paul A.; Rutherford, Mel D.",Evolution and Human Behavior,,,,10.1016/j.evolhuehave.2008.04.002,,,,2008,
XIntAct - 449,"Taborda, H. (2010). Bayesian Models of Psychological Inference: How to Predict Actions under Uncertainty Situations? Universitas Psychologica, 9(2), 495–507.",database_search,no,x,,,,,,,Bayesian Models of Psychological Inference: How to Predict Actions under Uncertainty Situations?,,"Taborda, Hernando",Universitas Psychologica,,,,,,,,2010,
XIntAct - 450,"Terada, K., Ono, K., & Ito, A. (2009). Detecting Underlying Stance Adopted When Human Construe Behavior of Entities. In J. H. Kim, S. S. Ge, P. Vadakkepat, N. Jesse, A. AlManum, S. Puthusserypady, … D. Ahlgren (Eds.), Advances in Robotics (Vol. 5744, pp. 5–12).",database_search,yes,x,,,,,,,Detecting Underlying Stance Adopted When Human Construe Behavior of Entities,,"Terada, Kazunori; Ono, Kouhei; Ito, Akira",Advances in Robotics,,,,,,,,2009,
XIntAct - 451,"Terada, K., Shamoto, T., & Ito, A. (2008). Human Goal Attribution toward Behavior of Artifacts.",database_search,yes,x,,,,,,,Human Goal Attribution toward Behavior of Artifacts,,"Terada, Kazunori; Shamoto, Takashi; Ito, Akira",,,,,,,,,2008,
XIntAct - 452,"Terada, K., Shamoto, T., Mei, H., & Ito, A. (2007). Reactive movements of non-humanoid robots clause intention attribution in humans.",database_search,no,x,,,,,,,Reactive movements of non-humanoid robots clause intention attribution in humans,,"Terada, Kazunori; Shamoto, Takashi; Mei, Haiying; Ito, Akira",,,,,,,,,2007,
XIntAct - 453,"Thommen, E., Dumas, A., Erskine, J., & Reymond, J. (1998). Perception and conceptualization of intentionality in children. British Journal of Developmental Psychology, 16, 255–272.",database_search,yes,x,,,,,,,Perception and conceptualization of intentionality in children,,"Thommen, E.; Dumas, A.; Erskine, J.; Reymond, J.",British Journal of Developmental Psychology,,,,,,,,1998,
